"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040029","epigenetic regulation of gene expression","72/1850","308/18805",0.233766233766234,2.37620217620218,8.0439440028933,1.99362531664725e-12,1.02726075406878e-09,9.09054988882693e-10,"8091/672/5926/3070/3720/1386/23318/80312/51742/55183/546/3146/23468/55729/3192/8289/55904/6594/57492/7175/51366/2033/23512/3066/54790/54737/23028/1788/4297/5927/11146/22823/54496/3065/29117/11335/29028/51535/8520/9869/7644/55869/8545/80314/10927/11176/5290/58487/201161/1859/54454/9425/200424/8493/91746/3930/10664/5925/6597/56916/4000/8467/55617/3190/7503/9320/1642/7874/23304/9759/84656/23013",72
"GO:0043484","regulation of RNA splicing","52/1850","187/18805",0.27807486631016,2.82659343835814,8.29198049592923,2.35508394649393e-12,1.10840104672221e-09,9.8085855729884e-10,"55796/8464/9584/27332/3303/58155/3192/4691/27316/389677/1195/6207/29896/2521/9991/6432/65110/3187/3189/92906/3178/22927/6428/23326/55578/10521/283375/10772/79066/10250/57703/23450/22985/5978/6651/6427/1859/55082/1153/8227/23543/91746/8295/81669/56943/26528/10921/3190/10181/284695/6433/6732",52
"GO:0050657","nucleic acid transport","48/1850","165/18805",0.290909090909091,2.9570515970516,8.34033283716,2.73775840757074e-12,1.10840104672221e-09,9.8085855729884e-10,"23089/10644/10642/57510/8087/8658/7514/6741/9804/5901/6311/11052/3181/7175/65125/23293/6432/9984/65110/3178/6428/3837/10128/5903/26019/1660/25909/23279/22794/55746/9793/4904/7979/8888/91746/64901/129401/6396/55677/56943/55421/23225/55795/29072/57187/155435/57122/8021",48
"GO:0050658","RNA transport","48/1850","165/18805",0.290909090909091,2.9570515970516,8.34033283716,2.73775840757074e-12,1.10840104672221e-09,9.8085855729884e-10,"23089/10644/10642/57510/8087/8658/7514/6741/9804/5901/6311/11052/3181/7175/65125/23293/6432/9984/65110/3178/6428/3837/10128/5903/26019/1660/25909/23279/22794/55746/9793/4904/7979/8888/91746/64901/129401/6396/55677/56943/55421/23225/55795/29072/57187/155435/57122/8021",48
"GO:0071826","protein-RNA complex organization","59/1850","237/18805",0.248945147679325,2.53049378492416,7.83222703551798,1.29939867374578e-11,4.90999445519405e-09,4.3450067932622e-09,"3320/6125/6223/6135/3326/6208/23451/6209/23521/6169/10728/6232/3921/58155/6193/6152/6936/23020/472/10713/51747/7520/1653/22889/3646/54496/3799/6430/6628/8894/1975/8562/24148/9129/9879/10772/1660/57035/23450/10594/5591/7458/6634/8575/103/54505/91746/6234/2197/4931/7415/10181/51386/11171/9169/192669/6433/8667/6732",59
"GO:0000375","RNA splicing, via transesterification reactions","75/1850","340/18805",0.220588235294118,2.24224960254372,7.63546968812186,1.43091879371133e-11,5.06902982672239e-09,4.48574213949637e-09,"9584/220988/23451/3312/26986/23517/58155/3192/3181/6936/4691/23020/27316/10283/56259/10713/51747/25766/143884/29896/1653/22889/23398/55660/54496/6432/6430/6628/65110/3187/51319/3609/3189/3178/6428/24148/10521/9129/283375/9879/10772/55596/79066/1660/57035/10250/22794/10236/57703/23450/10594/22985/5978/6651/6427/1859/55082/1153/6634/11100/23543/91746/10199/22913/8621/26528/10921/3190/4670/10181/11171/23524/9169/6433/6732",75
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","74/1850","336/18805",0.220238095238095,2.23869047619048,7.56785556699676,2.12055457366692e-11,6.67739073530228e-09,5.90903072720636e-09,"9584/220988/23451/3312/26986/23517/58155/3192/3181/6936/4691/23020/27316/10283/56259/10713/51747/25766/143884/29896/1653/22889/23398/55660/54496/6432/6430/6628/65110/3187/51319/3609/3189/3178/6428/24148/10521/9129/283375/9879/10772/55596/79066/1660/57035/10250/22794/10236/57703/23450/10594/22985/5978/6651/6427/1859/55082/1153/6634/11100/23543/91746/22913/8621/26528/10921/3190/4670/10181/11171/23524/9169/6433/6732",74
"GO:0000398","mRNA splicing, via spliceosome","74/1850","336/18805",0.220238095238095,2.23869047619048,7.56785556699676,2.12055457366692e-11,6.67739073530228e-09,5.90903072720636e-09,"9584/220988/23451/3312/26986/23517/58155/3192/3181/6936/4691/23020/27316/10283/56259/10713/51747/25766/143884/29896/1653/22889/23398/55660/54496/6432/6430/6628/65110/3187/51319/3609/3189/3178/6428/24148/10521/9129/283375/9879/10772/55596/79066/1660/57035/10250/22794/10236/57703/23450/10594/22985/5978/6651/6427/1859/55082/1153/6634/11100/23543/91746/22913/8621/26528/10921/3190/4670/10181/11171/23524/9169/6433/6732",74
"GO:0022618","protein-RNA complex assembly","57/1850","228/18805",0.25,2.54121621621622,7.73402000750465,2.40592336038646e-11,7.17724926666865e-09,6.35137108711438e-09,"3320/6125/6223/6135/3326/6208/23451/6209/23521/6169/10728/6232/3921/58155/6193/6152/6936/23020/472/10713/51747/7520/1653/22889/3646/54496/6430/6628/8894/1975/8562/24148/9129/9879/10772/1660/57035/23450/10594/5591/7458/6634/8575/103/54505/91746/6234/2197/4931/10181/51386/11171/9169/192669/6433/8667/6732",57
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","17/1850","29/18805",0.586206896551724,5.95871388630009,8.82731449408766,1.15488582590111e-10,3.27294643060375e-08,2.89633208443094e-08,"3320/8658/10728/140609/7203/3181/10576/472/10575/6950/10574/3178/22948/1499/10694/5073/908",17
"GO:0032212","positive regulation of telomere maintenance via telomerase","16/1850","26/18805",0.615384615384615,6.25530145530146,8.85747967724014,1.47311135079372e-10,3.97599768395182e-08,3.51848400327423e-08,"3320/8658/10728/140609/7203/10576/472/10575/6950/10574/3178/22948/1499/10694/5073/908",16
"GO:0031507","heterochromatin formation","44/1850","160/18805",0.275,2.79533783783784,7.53333134644808,1.68585235216136e-10,4.34336869638664e-08,3.84358203734397e-08,"8091/672/3070/3720/55183/546/3146/23468/55729/3192/6594/7175/51366/23512/3066/54737/1788/4297/5927/3065/11335/51535/8520/9869/55869/10927/11176/201161/1859/9425/8493/91746/3930/10664/5925/6597/56916/4000/8467/3190/7503/9320/23304/23013",44
"GO:0051168","nuclear export","46/1850","174/18805",0.264367816091954,2.68726312519416,7.38586635265779,2.75733623587343e-10,6.79503555866548e-08,6.0131382901313e-08,"57510/6209/7514/5784/6741/4869/5901/11052/3181/7175/1434/65125/23293/23039/9984/3178/6428/5903/10541/26019/1660/7329/23279/22794/55746/7531/10892/7979/8888/127933/103/91746/64901/2932/51496/55677/56943/55421/11315/55795/23325/29072/57187/155435/57122/8021",46
"GO:1903311","regulation of mRNA metabolic process","81/1850","404/18805",0.200495049504951,2.03800508429221,6.9667710589556,3.34533193381351e-10,7.90055891702289e-08,6.99145029150059e-08,"10644/10642/9584/8087/131405/23318/9475/4869/23112/26986/3192/4691/27316/9698/51594/23369/29896/64282/2521/27327/7431/9530/23367/57472/6432/26135/647979/65110/23019/3178/6428/167227/10521/129563/283375/10772/79066/1660/10250/22794/149041/4848/57703/22985/8148/5978/6651/4850/4904/6427/79577/1859/55082/1153/79068/57690/23543/91746/4076/55677/79675/26058/54542/5073/1994/55795/253943/26528/10921/3190/10181/55095/3658/79811/6433/7812/155435/25904/6732/79882/6093",81
"GO:0045814","negative regulation of gene expression, epigenetic","51/1850","206/18805",0.247572815533981,2.51654421411703,7.2294619759661,3.88354291608146e-10,8.80476849933988e-08,7.79161347163291e-08,"8091/672/3070/3720/23318/55183/546/3146/23468/55729/3192/6594/7175/51366/23512/3066/54737/1788/4297/5927/22823/3065/11335/51535/8520/9869/7644/55869/80314/10927/11176/58487/201161/1859/9425/8493/91746/3930/10664/5925/6597/56916/4000/8467/3190/7503/9320/7874/23304/9759/23013",51
"GO:0140694","membraneless organelle assembly","84/1850","427/18805",0.19672131147541,1.99964554718653,6.90196794780551,4.1969503701388e-10,9.14935180690258e-08,8.09654595696817e-08,"6228/6125/6223/6188/6135/71/6208/672/5563/1063/6209/6713/8087/8658/6169/636/3303/259266/4869/6232/140609/6311/3921/3880/5239/3192/6193/6152/7175/7840/23215/23126/23369/7520/9371/2521/9126/27327/65125/23122/7429/57472/10910/85459/23019/3796/1964/9898/203068/130916/5573/3837/9669/10464/26054/7756/23332/149041/4848/284001/1656/55755/5591/9855/57674/1153/55125/2801/1778/55269/54505/51112/4076/6234/2197/10274/4926/4205/253943/8760/26065/25914/1642/7812",84
"GO:0051028","mRNA transport","39/1850","136/18805",0.286764705882353,2.91492448330684,7.40325428384929,4.76616657046874e-10,1.00054193042285e-07,8.85410670888248e-08,"23089/10644/10642/8087/8658/7514/3181/7175/65125/23293/6432/9984/65110/3178/6428/10128/5903/26019/1660/25909/23279/22794/55746/7979/8888/91746/64901/129401/6396/55677/56943/55421/23225/55795/29072/57187/155435/57122/8021",39
"GO:0034504","protein localization to nucleus","67/1850","322/18805",0.208074534161491,2.11504952157126,6.6665009938211,2.33453056365465e-09,4.72575686956948e-07,4.18196922399037e-07,"3320/6135/7514/1386/4869/3841/5901/7203/9349/3192/7175/51366/10576/4775/1434/2033/10575/55705/11142/6950/7486/10574/54971/5469/1387/22948/7341/3837/11331/5903/83860/10694/55746/7531/10049/56957/8720/9113/999/57506/2752/7534/103/754/64901/129401/6396/163590/200576/2932/55122/4931/55198/23515/4000/11315/1994/114882/4763/3842/908/55127/26524/57122/9500/5910/8021",67
"GO:0019827","stem cell population maintenance","46/1850","187/18805",0.245989304812834,2.50044804162451,6.81141497337745,3.4667169438124e-09,6.77563849569955e-07,5.99597322586791e-07,"8091/10642/8202/5926/657/23318/6926/80312/51742/259266/55183/57167/84678/8289/5108/1000/3066/79595/9126/23506/22823/3065/23019/6659/65980/5928/673/2176/1499/129563/25836/4848/51123/23168/1656/5978/5894/8473/79577/3516/79648/6597/84376/58516/1994/10730",46
"GO:1904872","regulation of telomerase RNA localization to Cajal body","10/1850","12/18805",0.833333333333333,8.47072072072072,8.5510049128505,4.55046603835866e-09,8.5973471684723e-07,7.60805988518562e-07,"7203/10576/10575/6950/10574/22948/167227/10694/5073/908",10
"GO:0032204","regulation of telomere maintenance","33/1850","112/18805",0.294642857142857,2.99500482625483,6.99480396274133,4.79689979968844e-09,8.64055315652148e-07,7.64629420770806e-07,"3320/8658/10728/140609/7203/546/4216/3192/3181/10576/472/10575/7520/64282/6950/10574/23293/3178/7528/22948/1499/167227/55869/10694/56252/79677/55719/4931/4000/5073/5594/908/7874",33
"GO:0015931","nucleobase-containing compound transport","54/1850","240/18805",0.225,2.28709459459459,6.62873563359875,4.87822337700577e-09,8.64055315652148e-07,7.64629420770806e-07,"23089/10644/10642/57510/8087/8658/7514/6741/9804/55186/5901/6311/293/11052/3181/368/7175/55508/65125/23293/51006/6432/9984/65110/3178/6428/3837/10128/5903/26019/1660/25909/23279/22794/55746/9793/4904/7979/8888/91746/64901/129401/6396/55677/56943/57724/55421/23225/55795/29072/57187/155435/57122/8021",54
"GO:0042274","ribosomal small subunit biogenesis","32/1850","108/18805",0.296296296296296,3.01181181181181,6.92588627112313,7.02231831934160e-09,1.16914541527575e-06,1.03461313816977e-06,"6228/6201/6223/6194/6191/6206/6233/6229/6202/6208/6189/6209/6230/4869/6232/3921/6203/6193/6210/6207/7520/6217/6227/10528/84128/5591/6234/2197/10199/51602/55127/27340",32
"GO:0098727","maintenance of cell number","46/1850","191/18805",0.240837696335079,2.44808263761143,6.64434636231914,7.10629287876107e-09,1.16914541527575e-06,1.03461313816977e-06,"8091/10642/8202/5926/657/23318/6926/80312/51742/259266/55183/57167/84678/8289/5108/1000/3066/79595/9126/23506/22823/3065/23019/6659/65980/5928/673/2176/1499/129563/25836/4848/51123/23168/1656/5978/5894/8473/79577/3516/79648/6597/84376/58516/1994/10730",46
"GO:0032210","regulation of telomere maintenance via telomerase","20/1850","48/18805",0.416666666666667,4.23536036036036,7.41350659255624,7.25392485702891e-09,1.16914541527575e-06,1.03461313816977e-06,"3320/8658/10728/140609/7203/3192/10576/472/10575/64282/6950/10574/23293/3178/22948/1499/167227/10694/5073/908",20
"GO:0042254","ribosome biogenesis","65/1850","317/18805",0.205047318611987,2.08427828459374,6.43113332766855,7.42576481120803e-09,1.16914541527575e-06,1.03461313816977e-06,"6228/6201/9045/6125/6223/6165/6194/6135/6191/6206/6233/6175/6229/6202/6129/6208/6189/6209/6230/7514/6169/6130/4869/6232/5901/51106/3921/10412/6155/6203/23517/6193/51575/6210/6152/6207/7520/64282/6217/196074/1964/8886/130916/6227/9669/10521/55759/79066/55636/29102/10528/84128/11137/5591/2752/54505/285855/51018/6234/2197/4931/10199/51602/55127/27340",65
"GO:0007004","telomere maintenance via telomerase","23/1850","62/18805",0.370967741935484,3.77083696599826,7.21853976995611,8.05578962587216e-09,1.23405988106604e-06,1.0920579677747e-06,"3320/3326/8658/10728/140609/7203/3192/5981/10576/472/10575/7520/64282/6950/10574/23293/3178/22948/1499/167227/10694/5073/908",23
"GO:0000956","nuclear-transcribed mRNA catabolic process","34/1850","124/18805",0.274193548387097,2.78714036617262,6.59525413850972,2.11927432225216e-08,3.1610649627698e-06,2.79732469405306e-06,"10642/6741/23112/26986/3192/472/51594/64282/27327/23293/3646/57472/65110/23019/167227/129563/26019/1660/167153/22794/149041/4848/4850/4904/57690/4076/54542/5073/9811/10921/55095/7812/25904/10767",34
"GO:0006405","RNA export from nucleus","29/1850","96/18805",0.302083333333333,3.07063626126126,6.71856050455856,2.18396898912237e-08,3.17403493085784e-06,2.80880222217762e-06,"57510/7514/6741/5901/11052/3181/7175/65125/23293/9984/3178/6428/26019/1660/23279/22794/55746/7979/8888/91746/55677/56943/55421/55795/29072/57187/155435/57122/8021",29
"GO:0048193","Golgi vesicle transport","62/1850","306/18805",0.202614379084967,2.05954778307719,6.17261546478474,2.61935876077878e-08,3.71163136402353e-06,3.28453802502918e-06,"80055/10399/51542/114815/134957/9648/127018/10945/3993/23233/51594/57511/10466/6683/9581/54520/64764/57020/9522/22796/8773/83696/23062/29959/6643/3064/27032/54732/375056/10564/163882/27072/55763/55614/26088/9321/57120/51614/60412/54536/84272/2801/10483/10959/51290/7405/51112/6396/8452/10890/9276/8724/22872/7415/1176/23041/3998/374868/150684/10016/10079/23256",62
"GO:0051054","positive regulation of DNA metabolic process","60/1850","293/18805",0.204778156996587,2.08154229314639,6.1632918699091,2.92800735411155e-08,4.04779163002543e-06,3.58201669893236e-06,"3320/441161/6188/672/4436/8658/196528/10728/55183/140609/7203/5983/546/3146/4216/7468/8289/23201/7158/3181/10902/57492/10576/4255/472/54799/10575/6601/6950/2521/7486/9643/10574/29117/23514/3178/7528/1387/22948/1499/1660/57634/80314/7320/10694/26122/6742/51111/5591/10933/8295/55719/6597/4931/54537/8467/5073/5594/466/908",60
"GO:0061077","chaperone-mediated protein folding","25/1850","76/18805",0.328947368421053,3.34370554765292,6.76261459935048,3.06891509673331e-08,4.14157399244866e-06,3.66500762805368e-06,"3326/10808/3337/6767/3312/3303/10728/7203/3315/1457/3309/10576/10575/5479/6950/10574/26973/22948/10694/10049/7266/5204/9601/79982/908",25
"GO:0000723","telomere maintenance","40/1850","162/18805",0.246913580246914,2.50984317650984,6.37519592887986,3.20012543470376e-08,4.16717049517603e-06,3.68765876936333e-06,"3320/3326/8658/10728/55183/140609/7203/546/4216/3192/3181/5981/10576/472/10575/7520/64282/6950/7486/10574/23293/3178/7528/22948/1499/167227/55869/10694/2547/5591/56252/79677/55719/4931/54537/4000/5073/5594/908/7874",40
"GO:0031647","regulation of protein stability","73/1850","386/18805",0.189119170984456,1.92237081641227,6.0482296145075,3.26398328508982e-08,4.16717049517603e-06,3.68765876936333e-06,"6201/8805/3320/6125/3329/6135/3326/336/3312/6926/3303/10728/252983/7203/9349/5071/1457/3092/57142/9736/10576/4047/1385/2033/10575/444/5479/6950/9530/10574/55230/4194/2597/10910/79612/6659/7248/1387/22948/7341/55737/11331/6907/3064/7756/84301/55869/23376/7320/9675/10694/481/84196/57695/51447/8945/23032/5591/79577/7534/8575/208/23358/8452/54840/23515/4000/11315/23162/5594/908/7874/8725",73
"GO:0072594","establishment of protein localization to organelle","84/1850","467/18805",0.179871520342612,1.82836969732045,5.98782015852797,3.30844517083489e-08,4.16717049517603e-06,3.68765876936333e-06,"3320/3329/100131208/51542/1386/3312/4869/9804/3841/9648/5901/7203/9349/6727/5071/3309/10651/7175/3308/51366/4775/1434/2033/10575/55705/11142/6950/196294/9530/10574/6726/23514/4836/89853/5469/9765/130916/8546/22948/7341/3837/9520/11331/83943/5903/25836/23355/9789/27072/55746/8720/56947/11231/25782/999/57506/3301/5195/103/754/5599/22930/64901/129401/55608/6396/55122/6747/8031/55198/10890/4000/1994/4763/3842/10075/3998/908/7874/23787/57122/7095/8021/6721",84
"GO:1904356","regulation of telomere maintenance via telomere lengthening","21/1850","57/18805",0.368421052631579,3.74495021337127,6.85577436260939,4.12166281698248e-08,5.07860540144711e-06,4.49421586336877e-06,"3320/8658/10728/140609/7203/3192/3181/10576/472/10575/64282/6950/10574/23293/3178/22948/1499/167227/10694/5073/908",21
"GO:0045727","positive regulation of translation","36/1850","140/18805",0.257142857142857,2.61382239382239,6.33093488401962,5.07373943779993e-08,6.11871385818085e-06,5.41464018390071e-06,"10642/6125/6191/8087/3673/6741/4869/1938/26986/79828/3192/5315/55005/23367/3646/65110/6659/22927/8440/1660/27230/4904/8473/5591/1153/1982/127933/54505/208/440275/1994/253943/9811/23/7812/23107",36
"GO:0051084","'de novo' post-translational protein folding","18/1850","44/18805",0.409090909090909,4.15835380835381,6.92821273194667,5.77380615269944e-08,6.78393906854859e-06,6.00331866092821e-06,"10808/3337/6767/3312/3303/10728/7203/3309/56886/10576/10575/6950/10574/22948/10694/7266/79982/908",18
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","21/1850","58/18805",0.362068965517241,3.68038210624418,6.7531579175549,5.86473208113763e-08,6.78393906854859e-06,6.00331866092821e-06,"10642/23112/26986/3192/64282/27327/57472/23019/167227/1660/149041/4848/4850/4904/57690/4076/54542/5073/55095/7812/25904",21
"GO:0006458","'de novo' protein folding","19/1850","49/18805",0.387755102040816,3.94147821290678,6.81013392075318,6.95930854771945e-08,7.88907216969477e-06,6.98128531155435e-06,"3329/10808/3337/6767/3312/3303/10728/7203/3309/56886/10576/10575/6950/10574/22948/10694/7266/79982/908",19
"GO:0006413","translational initiation","33/1850","124/18805",0.266129032258065,2.70516564952049,6.29273504180831,7.46271418897902e-08,8.29385569081041e-06,7.33949083807741e-06,"6188/6189/23521/4869/3315/6193/7175/1653/23367/3646/8894/1964/1975/8562/22927/10209/9669/5610/1974/7458/1982/127933/54505/51247/208/440275/26058/253943/9811/51386/8667/23/7812",33
"GO:0006278","RNA-templated DNA biosynthetic process","23/1850","69/18805",0.333333333333333,3.38828828828829,6.56500322627874,8.22545176999561e-08,8.96574242929521e-06,7.93406430850791e-06,"3320/3326/8658/10728/140609/7203/3192/5981/10576/472/10575/7520/64282/6950/10574/23293/3178/22948/1499/167227/10694/5073/908",23
"GO:0006457","protein folding","49/1850","227/18805",0.215859030837004,2.19417787831885,5.9792203624223,9.86739458892614e-08,1.05525268924591e-05,9.33825922864609e-06,"3320/3329/3326/60681/10808/7184/3337/6767/3312/3303/10728/54431/7203/3315/1457/3309/10130/9360/10961/3308/56886/10576/10283/10575/23184/6902/5479/6950/9530/10574/23398/4820/26973/7248/56605/22948/821/5903/10694/10049/4802/7266/6904/5204/3301/9601/79982/3998/908",49
"GO:0010833","telomere maintenance via telomere lengthening","24/1850","75/18805",0.32,3.25275675675676,6.45710921913348,1.04638542651532e-07,1.09831714768312e-05,9.71935001431871e-06,"3320/3326/8658/10728/140609/7203/3192/3181/5981/10576/472/10575/7520/64282/6950/10574/23293/3178/22948/1499/167227/10694/5073/908",24
"GO:0050684","regulation of mRNA processing","34/1850","133/18805",0.255639097744361,2.59853688274741,6.11104034106382,1.37803576689623e-07,1.42012849577596e-05,1.25671587162881e-05,"9584/3192/4691/27316/29896/6432/65110/3178/6428/10521/283375/10772/79066/1660/10250/57703/22985/5978/6651/6427/79577/1859/55082/1153/23543/91746/55677/26528/10921/3190/10181/79811/6433/6732",34
"GO:1905508","protein localization to microtubule organizing center","16/1850","38/18805",0.421052631578947,4.27994310099573,6.68532876622395,1.95262458705364e-07,1.97633502846786e-05,1.74892033032154e-05,"636/27185/11190/5108/64770/10464/2804/9857/55125/79648/57787/51134/324/2932/84376/4926",16
"GO:0048024","regulation of mRNA splicing, via spliceosome","30/1850","111/18805",0.27027027027027,2.7472607742878,6.09860051078091,1.99436631879017e-07,1.98316987629872e-05,1.75496869972949e-05,"9584/3192/4691/27316/29896/6432/65110/3178/6428/10521/283375/10772/79066/10250/57703/22985/5978/6651/6427/1859/55082/1153/23543/91746/26528/10921/3190/10181/6433/6732",30
