"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055092","sterol homeostasis","18/1096","112/18805",0.160714285714286,2.75751107924922,4.64088662787733,8.10175438379747e-05,0.0158864776576156,0.0144777504839681,"9971/3172/2494/1066/64241/19/3990/7494/22913/64240/84263/2264/6721/4041/9420/7555/1645/27329",18
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","9/1096","33/18805",0.272727272727273,4.67941274054413,5.26276023291055,8.10994321716054e-05,0.0158864776576156,0.0144777504839681,"7358/9653/2131/2137/6934/222537/11046/29940/9951",9
"GO:0006913","nucleocytoplasmic transport","38/1096","340/18805",0.111764705882353,1.91764169171318,4.2478709923306,9.18016565237746e-05,0.0167427228053187,0.0152580684291239,"5530/948/23293/4088/57154/1871/6788/7494/6310/51496/26263/51319/57506/9883/64328/4928/4927/11261/26993/80208/23039/23225/8021/10527/6396/1977/100101267/55153/5310/9688/1434/5494/7040/55051/51684/9631/23214/8106",38
"GO:0051169","nuclear transport","38/1096","340/18805",0.111764705882353,1.91764169171318,4.2478709923306,9.18016565237746e-05,0.0167427228053187,0.0152580684291239,"5530/948/23293/4088/57154/1871/6788/7494/6310/51496/26263/51319/57506/9883/64328/4928/4927/11261/26993/80208/23039/23225/8021/10527/6396/1977/100101267/55153/5310/9688/1434/5494/7040/55051/51684/9631/23214/8106",38
"GO:0022411","cellular component disassembly","47/1096","456/18805",0.103070175438596,1.76846227109745,4.13268353853275,0.000107214345398636,0.0189018890937795,0.0172257714940475,"4905/7429/10783/2059/830/9448/120/3249/29904/9100/6455/444/57553/4281/2241/5578/55604/22980/84164/4134/2264/545/81671/7405/9325/10904/26993/22863/8729/23008/9793/256471/51534/10973/92399/6598/81624/6840/29766/23197/7040/57466/9470/6811/22943/1072/11078",47
"GO:0022604","regulation of cell morphogenesis","30/1096","247/18805",0.121457489878543,2.08394899376459,4.2660419066918,0.000113328616040774,0.0190847211806479,0.0173923910173422,"5649/9886/27067/7429/9175/5747/5591/2059/30011/57154/6792/2620/79784/3249/1523/2048/29904/29780/152503/26259/23268/9962/6714/8994/4204/1729/2011/26039/1072/93663",30
"GO:0010810","regulation of cell-substrate adhesion","28/1096","224/18805",0.125,2.14473083941606,4.28771815276375,0.000115468156131733,0.0190847211806479,0.0173923910173422,"255743/8573/5581/10395/5747/948/81/90102/80005/136227/5786/4088/9448/285/2266/25/5314/55604/5728/50488/708/5318/6714/5291/8829/6281/2243/11078",28
"GO:0035023","regulation of Rho protein signal transduction","15/1096","86/18805",0.174418604651163,2.99264768290613,4.6075685088379,0.000121659110172778,0.0194986373849643,0.0177696033646299,"10395/19/2059/25/64787/286205/6091/90627/4650/143872/50650/85440/613/81704/8829",15
"GO:0007584","response to nutrient","23/1096","169/18805",0.136094674556213,2.33509156480802,4.33721981072775,0.000128992404626379,0.0200659067079094,0.0182865703029161,"1728/2626/64241/51085/19/5468/83990/3988/7494/2729/8443/5465/22941/64240/22937/6256/8854/7040/411/32/8644/847/4144",23
"GO:0032868","response to insulin","36/1096","324/18805",0.111111111111111,1.90642741281427,4.09426720066894,0.000156223191534939,0.0228043088433109,0.0207821457033009,"3784/23516/55022/9971/10499/5591/8412/5786/2549/5468/4691/57727/2048/7494/29904/2729/5465/5305/2241/27131/8615/79109/5771/2264/80339/10890/22937/6429/2885/9640/6714/4149/6655/6667/9882/847",36
"GO:0007163","establishment or maintenance of cell polarity","28/1096","228/18805",0.12280701754386,2.1071039825842,4.18409392800241,0.000156570770521533,0.0228043088433109,0.0207821457033009,"9886/9053/23094/5747/23286/90102/56288/29899/25/10207/5314/2319/29780/79648/22902/4134/57698/10565/10890/8729/9793/85440/81624/5310/81704/56647/5754/2011",28
"GO:0015931","nucleobase-containing compound transport","29/1096","240/18805",0.120833333333333,2.07323981143552,4.16282637701836,0.000160084815920152,0.0228043088433109,0.0207821457033009,"368/10643/23293/23144/85019/63910/9908/23169/65110/284439/9883/4928/4927/65109/26993/23225/8021/56172/115286/10057/9793/6396/1977/100101267/11046/9688/55051/9631/8106",29
"GO:0009100","glycoprotein metabolic process","42/1096","400/18805",0.105,1.80157390510949,4.03124352690427,0.000163842642474156,0.0228043088433109,0.0207821457033009,"7358/9653/83857/83539/27161/2131/115290/2137/6483/55959/199857/6934/79053/4121/9334/84899/10206/84750/10565/4249/5373/200424/11261/138050/23509/222537/55858/256471/54916/6184/55757/80312/11046/2589/29940/2590/2683/9951/23071/79158/957/4126",42
"GO:0043434","response to peptide hormone","49/1096","494/18805",0.0991902834008097,1.70189167824108,3.93288199636336,0.00019552904468921,0.026516746599006,0.024165384497487,"3784/23516/55022/9971/5530/10499/3172/5747/5591/8412/6938/5786/4088/2549/5468/83990/4691/57727/55532/8891/2048/7494/29904/2729/5465/5305/2241/5578/27131/8615/79109/5771/112/2264/80339/10890/22937/6429/2885/9640/6714/1385/4041/4149/7040/6655/6667/9882/847",49
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","12/1096","62/18805",0.193548387096774,3.32087355780551,4.55366578016584,0.000207931354311141,0.0268427124515099,0.0244624454559043,"5747/81/80005/2266/25/55604/708/5318/8829/6281/2243/11078",12
"GO:0010770","positive regulation of cell morphogenesis","9/1096","37/18805",0.243243243243243,4.17353028210692,4.80693102837872,0.000211913701022317,0.0268427124515099,0.0244624454559043,"5649/27067/5591/6792/1523/2048/29904/26259/26039",9
"GO:0061001","regulation of dendritic spine morphogenesis","10/1096","45/18805",0.222222222222222,3.81285482562855,4.69970434431804,0.000213158238412444,0.0268427124515099,0.0244624454559043,"5649/27067/25791/2048/26037/29904/7337/84062/10611/1072",10
"GO:0071375","cellular response to peptide hormone stimulus","39/1096","369/18805",0.105691056910569,1.8134309536526,3.92585185728419,0.000241817617559565,0.0297435669598265,0.0271060678287699,"23516/55022/9971/5530/10499/3172/5747/5591/8412/5786/2549/5468/83990/4691/57727/55532/2048/7494/29904/2729/5305/2241/5578/27131/8615/79109/5771/112/2264/80339/10890/2885/9640/6714/4149/7040/6655/6667/9882",39
"GO:0006699","bile acid biosynthetic process","9/1096","38/18805",0.236842105263158,4.06370053784095,4.70299008860981,0.000263459689790089,0.0316690522568132,0.0288608114724598,"5825/9971/1066/1593/5629/26031/2264/114883/9420",9
"GO:0032869","cellular response to insulin stimulus","30/1096","260/18805",0.115384615384615,1.97975154407636,3.95751519576462,0.000280859898603158,0.0330104000824912,0.0300832158059383,"23516/55022/9971/10499/5591/8412/5786/2549/5468/4691/57727/2048/7494/29904/2729/5305/2241/27131/8615/79109/5771/2264/80339/10890/2885/9640/6714/6655/6667/9882",30
"GO:0007015","actin filament organization","46/1096","463/18805",0.0993520518358531,1.70466727625294,3.81930757540438,0.000292339846830958,0.0336127271714987,0.0306321317766352,"9886/9788/5581/7429/10395/90102/800/5058/51466/23242/2059/4088/830/30011/4645/85464/2620/25/5629/1730/80179/120/4642/57553/84501/2241/163782/22902/55604/1785/5358/57698/10565/55761/2885/6714/81624/6840/29766/8829/1729/6281/8936/1072/93663/11078",46
"GO:0042789","mRNA transcription by RNA polymerase II","10/1096","47/18805",0.212765957446809,3.65060568411244,4.52620445266214,0.000311180192498493,0.0350177029388198,0.0319125218689944,"7068/10499/5468/6873/7024/6256/1385/83860/6281/2034",10
"GO:0008654","phospholipid biosynthetic process","29/1096","251/18805",0.115537848605578,1.98238069619333,3.89790530244777,0.000344323285769775,0.0379401220507571,0.0345757966127149,"5288/9971/54675/9487/57217/25979/145567/56894/10162/7494/204962/8443/5305/3635/5728/51447/7405/80339/3613/3992/23446/11261/22863/142891/55697/5291/132001/4534/10558",29
"GO:2000651","positive regulation of sodium ion transmembrane transporter activity","5/1096","12/18805",0.416666666666667,7.14910279805353,5.30075460072098,0.00037380645276551,0.0403482107893221,0.036770349027138,"288/81/65268/11261/1756",5
"GO:0015936","coenzyme A metabolic process","6/1096","18/18805",0.333333333333333,5.71928223844282,4.98329807849189,0.000391058554478677,0.0413661738927544,0.0376980446517444,"79877/80025/47/54677/53354/60490",6
"GO:0141193","nuclear receptor-mediated signaling pathway","23/1096","183/18805",0.12568306010929,2.1564506800686,3.91086548823809,0.000419681628273471,0.0423356198082432,0.0385815253310139,"7068/9971/672/10499/81/5058/5468/2146/5465/23019/2874/9325/23543/23081/7337/6714/6256/9575/9420/8854/9125/8644/9612",23
"GO:0010878","cholesterol storage","7/1096","25/18805",0.28,4.80419708029197,4.73498489218697,0.000425715889549444,0.0423356198082432,0.0385815253310139,"948/1066/19/5468/3988/5465/6721",7
"GO:0051016","barbed-end actin filament capping","7/1096","25/18805",0.28,4.80419708029197,4.73498489218697,0.000425715889549444,0.0423356198082432,0.0385815253310139,"7429/2059/830/120/55604/6840/11078",7
"GO:0016125","sterol metabolic process","21/1096","161/18805",0.130434782608696,2.23798000634719,3.92455483036875,0.000446356537925304,0.0423356198082432,0.0385815253310139,"9971/1066/19/3990/1593/2222/6307/10162/3988/6822/47/51422/84650/22937/6721/6713/4041/9420/27329/10682/847",21
"GO:1902652","secondary alcohol metabolic process","21/1096","161/18805",0.130434782608696,2.23798000634719,3.92455483036875,0.000446356537925304,0.0423356198082432,0.0385815253310139,"9971/1066/19/3990/1593/2222/6307/10162/3988/6822/47/22937/6721/6713/4041/50/3418/9420/27329/10682/847",21
"GO:0030837","negative regulation of actin filament polymerization","11/1096","58/18805",0.189655172413793,3.25407437704505,4.2771031944611,0.000455062116311136,0.0423356198082432,0.0385815253310139,"7429/2059/830/85464/120/163782/55604/10565/6840/29766/11078",11
"GO:0006066","alcohol metabolic process","38/1096","368/18805",0.103260869565217,1.77173417169153,3.71945999263876,0.000456254552669666,0.0423356198082432,0.0385815253310139,"216/125/55304/6783/9971/8694/1066/19/3990/1593/84105/207063/2222/6307/10162/3988/6822/47/51447/3613/6652/10327/22937/55825/6721/6713/4041/50/3418/9420/8854/4204/1645/27329/8644/10682/10558/847",38
"GO:0016197","endosomal transport","32/1096","293/18805",0.109215017064846,1.87389452181062,3.75058951874896,0.000479055896354946,0.0436849419969192,0.03981119690398,"6616/29911/19/57706/4645/2060/29886/23023/143187/57533/4642/137492/27131/89853/157680/55614/5870/10890/84376/22863/8729/51534/58513/6714/9482/81624/55353/80230/6811/8723/55207/63893",32
"GO:0009743","response to carbohydrate","28/1096","245/18805",0.114285714285714,1.96089676746611,3.76620684180149,0.000514912168833841,0.0461588213722404,0.0420657059962562,"1728/23516/9971/5530/5581/3172/2626/51085/4088/2137/285/7447/8891/7494/2729/5465/6934/133308/5608/5532/80339/6598/4041/4199/7040/25942/10723/847",28
"GO:1901990","regulation of mitotic cell cycle phase transition","37/1096","358/18805",0.103351955307263,1.77329700689149,3.67500850085792,0.000529777973647535,0.0466999283770302,0.0425588305496853,"286053/672/51379/5591/5933/10783/79915/51347/5932/27085/1112/7027/55193/8379/2146/54617/26057/84861/5728/57099/545/140901/55159/57504/9274/6598/51065/5310/29766/9735/348654/55743/7040/25942/79791/51720/1642",37
"GO:0010885","regulation of cholesterol storage","6/1096","19/18805",0.315789473684211,5.41826738378794,4.79341483590842,0.000543518317116975,0.0471257111349456,0.0429468571885872,"948/1066/19/5468/5465/6721",6
"GO:0034498","early endosome to Golgi transport","5/1096","13/18805",0.384615384615385,6.59917181358787,5.0239157514447,0.000578358542267486,0.0493377150008505,0.0449627124795045,"29886/5870/80230/6811/55207",5
"GO:0031346","positive regulation of cell projection organization","37/1096","360/18805",0.102777777777778,1.7634453568532,3.63850736291112,0.000588466735622216,0.0494031835667604,0.0450223756460172,"5649/6092/27067/50807/7429/9175/26230/5906/23242/2059/57154/6792/25/1523/57118/2048/2146/29904/9863/57787/64787/22902/55604/26259/6091/6498/9662/57698/51199/1756/6714/5898/8829/411/5754/2011/26039",37
"GO:1901293","nucleoside phosphate biosynthetic process","34/1096","322/18805",0.105590062111801,1.8116981003763,3.65485046633733,0.000598664888857158,0.0494740405807111,0.0450869494420547,"132/55022/7358/2762/31/79877/54898/4522/115/79071/3988/5465/80025/47/112/51727/23498/10165/51422/4539/5373/125061/4715/1716/8833/205/23181/54963/201562/4199/7040/53354/60490/32",34
"GO:0060998","regulation of dendritic spine development","11/1096","60/18805",0.183333333333333,3.14560523114355,4.14110365655701,0.000615712186022538,0.049638121172536,0.0452364802517723,"5649/27067/50807/25791/6792/2048/29904/7337/84062/8550/4204",11
"GO:0006631","fatty acid metabolic process","41/1096","413/18805",0.099273607748184,1.70332134462099,3.5954042196086,0.000619420683945429,0.049638121172536,0.0452364802517723,"22949/5825/672/9104/31/948/1066/1962/51085/26090/9415/3990/200539/2052/54898/5468/6307/79071/3988/7494/5465/2950/2108/80025/47/57406/51390/51422/80724/80339/65985/3992/22937/51084/201562/55825/54677/1645/27329/32/8644",41
